Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
492 , 129.0 , 166.0 , 147.08 , 
493 , 135.0 , 179.0 , 154.8 , 
494 , 125.0 , 188.0 , 154.16 , 
495 , 132.0 , 187.0 , 152.4 , 
496 , 131.0 , 176.0 , 150.16 , 
497 , 125.0 , 190.0 , 152.64 , 
498 , 132.0 , 198.0 , 156.04 , 
499 , 135.0 , 179.0 , 156.8 , 
500 , 139.0 , 180.0 , 154.24 , 
501 , 125.0 , 182.0 , 148.92 , 
502 , 131.0 , 183.0 , 153.76 , 
503 , 135.0 , 175.0 , 154.28 , 
504 , 135.0 , 178.0 , 154.04 , 
505 , 134.0 , 178.0 , 153.16 , 
506 , 125.0 , 172.0 , 151.88 , 
507 , 128.0 , 169.0 , 150.48 , 
508 , 132.0 , 184.0 , 154.92 , 
509 , 135.0 , 170.0 , 152.64 , 
510 , 116.0 , 176.0 , 151.56 , 
511 , 124.0 , 185.0 , 152.12 , 
512 , 133.0 , 178.0 , 151.08 , 
513 , 136.0 , 168.0 , 151.0 , 
514 , 131.0 , 181.0 , 151.76 , 
515 , 129.0 , 167.0 , 149.56 , 
516 , 134.0 , 178.0 , 155.08 , 
517 , 134.0 , 167.0 , 150.12 , 
518 , 136.0 , 177.0 , 153.68 , 
519 , 132.0 , 185.0 , 156.0 , 
520 , 129.0 , 184.0 , 153.36 , 
521 , 129.0 , 177.0 , 155.0 , 
522 , 128.0 , 169.0 , 148.48 , 
523 , 118.0 , 192.0 , 149.92 , 
524 , 130.0 , 173.0 , 151.16 , 
525 , 131.0 , 182.0 , 152.36 , 
526 , 132.0 , 182.0 , 155.76 , 
527 , 136.0 , 172.0 , 151.28 , 
528 , 133.0 , 168.0 , 152.2 , 
529 , 134.0 , 193.0 , 152.92 , 
530 , 123.0 , 180.0 , 154.88 , 
531 , 134.0 , 170.0 , 153.68 , 
532 , 126.0 , 173.0 , 154.28 , 
533 , 133.0 , 178.0 , 152.64 , 
534 , 137.0 , 170.0 , 150.92 , 
535 , 130.0 , 173.0 , 152.0 , 
536 , 131.0 , 168.0 , 151.28 , 
537 , 130.0 , 174.0 , 152.04 , 
538 , 129.0 , 177.0 , 150.64 , 
539 , 130.0 , 177.0 , 154.88 , 
540 , 128.0 , 172.0 , 151.88 , 
541 , 125.0 , 185.0 , 152.2 , 
542 , 126.0 , 179.0 , 153.0 , 
543 , 134.0 , 175.0 , 155.88 , 
544 , 138.0 , 178.0 , 155.48 , 
545 , 127.0 , 184.0 , 151.12 , 
546 , 135.0 , 172.0 , 151.4 , 
547 , 138.0 , 171.0 , 151.12 , 
548 , 130.0 , 189.0 , 154.88 , 
549 , 132.0 , 175.0 , 151.84 , 
550 , 136.0 , 166.0 , 149.88 , 
551 , 134.0 , 176.0 , 151.84 , 
552 , 132.0 , 184.0 , 151.48 , 
553 , 138.0 , 184.0 , 151.48 , 
554 , 128.0 , 163.0 , 150.16 , 
555 , 129.0 , 175.0 , 153.16 , 
556 , 130.0 , 173.0 , 151.6 , 
557 , 134.0 , 199.0 , 157.28 , 
558 , 124.0 , 171.0 , 151.08 , 
559 , 132.0 , 181.0 , 151.52 , 
560 , 127.0 , 170.0 , 150.68 , 
561 , 135.0 , 164.0 , 149.52 , 
562 , 129.0 , 169.0 , 150.76 , 
563 , 132.0 , 167.0 , 150.32 , 
564 , 131.0 , 170.0 , 152.2 , 
565 , 139.0 , 174.0 , 157.36 , 
566 , 130.0 , 187.0 , 149.28 , 
567 , 140.0 , 181.0 , 152.36 , 
568 , 127.0 , 176.0 , 153.12 , 
569 , 124.0 , 182.0 , 152.16 , 
570 , 128.0 , 173.0 , 153.48 , 
571 , 129.0 , 176.0 , 151.48 , 
572 , 114.0 , 186.0 , 149.84 , 
573 , 135.0 , 177.0 , 151.36 , 
574 , 132.0 , 178.0 , 156.32 , 
575 , 132.0 , 170.0 , 154.68 , 
576 , 124.0 , 172.0 , 150.92 , 
577 , 140.0 , 171.0 , 155.44 , 
578 , 132.0 , 175.0 , 151.64 , 
579 , 131.0 , 173.0 , 153.32 , 
580 , 130.0 , 185.0 , 153.68 , 
581 , 130.0 , 178.0 , 152.96 , 
582 , 125.0 , 165.0 , 149.76 , 
583 , 124.0 , 187.0 , 152.68 , 
584 , 125.0 , 181.0 , 149.8 , 
585 , 131.0 , 170.0 , 150.92 , 
586 , 128.0 , 181.0 , 153.24 , 
587 , 127.0 , 170.0 , 148.48 , 
588 , 129.0 , 181.0 , 149.72 , 
589 , 134.0 , 179.0 , 155.44 , 
590 , 121.0 , 169.0 , 153.56 , 
591 , 132.0 , 189.0 , 153.96 , 
592 , 135.0 , 178.0 , 154.16 , 
593 , 135.0 , 172.0 , 151.0 , 
594 , 131.0 , 181.0 , 152.76 , 
